,X,Y,Z,azimuth,reflectivity,laser_id,,,,,vertical_angle
3369,3.10846,3.45836,0.736493,4195,61,9,,,,,9
3370,3.12591,3.47778,-0.409109,4195,74,10,,,,,-5
3371,3.0913,3.43806,0.89871,4196,45,11,,,,,11
3372,3.11474,3.46291,-0.244095,4197,84,12,,,,,-3
3373,3.0918,3.4362,1.06717,4198,37,13,,,,,13
3374,3.12777,3.47496,-0.0816075,4199,58,14,,,,,-1
3375,3.0992,3.44322,1.2413,4199,40,15,,,,,15
3376,3.1506,3.49051,-1.25993,4207,15,0,,,,,-15
3377,3.1158,3.45075,0.0811537,4208,69,1,,,,,1
3378,3.13888,3.47509,-1.08111,4209,17,2,,,,,-13
3379,3.12125,3.45435,0.24399,4210,66,3,,,,,3
3380,3.12865,3.46255,-0.907106,4210,20,4,,,,,-11
3381,3.11691,3.44834,0.406669,4211,66,5,,,,,5
3382,3.12401,3.45499,-0.737745,4212,33,6,,,,,-9
3383,3.10536,3.43316,0.568399,4213,72,7,,,,,7
3384,3.1326,3.46205,-0.573273,4214,65,8,,,,,-7
3385,3.10991,3.43578,0.73399,4215,58,9,,,,,9
3386,3.14071,3.4698,-0.409458,4215,78,10,,,,,-5
3387,3.10328,3.42725,0.89871,4216,45,11,,,,,11
3388,3.12546,3.45053,-0.24399,4217,78,12,,,,,-3
3389,3.09854,3.41961,1.06537,4218,35,13,,,,,13
3390,3.13451,3.4581,-0.0814678,4219,58,14,,,,,-1
3391,3.1112,3.43238,1.2413,4219,40,15,,,,,15
3392,3.15107,3.46663,-1.25527,4227,16,0,,,,,-15
3393,3.12918,3.44133,0.0811886,4228,72,1,,,,,1
3394,3.14575,3.45834,-1.07932,4229,17,2,,,,,-13
3395,3.12731,3.43807,0.243572,4229,66,3,,,,,3
3396,3.13543,3.4458,-0.90558,4230,27,4,,,,,-11
3397,3.11015,3.41681,0.404228,4231,64,5,,,,,5
3398,3.13073,3.43822,-0.736493,4232,34,6,,,,,-9
3399,3.12802,3.43403,0.570349,4233,72,7,,,,,7
3400,3146,3.45256,-0.573517,4234,65,8,,,,,-7
3401,3.1173,3.42106,0.733052,4234,63,9,,,,,9
3402,3.14475,3.44998,-0.408412,4235,81,10,,,,,-5
3403,3.1192,3.42075,0.899855,4236,52,11,,,,,11
3404,3.14153,3.44403,-0.244304,4237,80,12,,,,,-3
3405,3.10783,3.4059,1.06447,4238,37,13,,,,,13
3406,3.13982,3.43975,-0.0812933,4239,55,14,,,,,-1
3407,3.11535,3.41294,1.23819,4239,43,15,,,,,15
3408,3.15924,3.45133,-1.25372,4247,20,0,,,,,-15
3409,3.14117,3.43039,0.0811886,4248,70,1,,,,,1
3410,3.16833,3.45884,-1.08291,4249,17,2,,,,,-13
3411,3.14529,3.43248,0.24399,4250,63,3,,,,,3
3412,3.14877,3.43628,-0.905961,4250,19,4,,,,,-11
3413,3.12071,3.40447,0.404054,4251,67,5,,,,,5
3414,3.13604,3.41999,-0.734929,4252,35,6,,,,,-9
3415,3.1373,3.42017,0.569861,4253,72,7,,,,,7
3416,3.15669,3.4401,-0.573273,4254,67,8,,,,,-7
3417,3.13783,3.41835,0.734929,4255,60,9,,,,,9
3418,3.15273,3.43458,-0.407889,4255,76,10,,,,,-5
3419,3.12448,3.40261,0.897947,4256,49,11,,,,,11
3420,3.15488,3.43451,-0.244409,4257,88,12,,,,,-3
3421,3.12366,3.39933,1.06582,4258,39,13,,,,,13
3422,3.1491,3.42582,-0.0812235,4259,55,14,,,,,-1
3423,3.12522,3.39865,1.23716,4260,43,15,,,,,15
3424,3.17389,3.44313,-1.25475,4267,26,0,,,,,-15
3425,3.14092,3.40617,0.0808745,4268,69,1,,,,,1
3426,3.16849,3.43487,-1.07887,4269,15,2,,,,,-13
3427,3.15665,3.42203,0.24399,4269,67,3,,,,,3
3428,3.15941,3.42382,-0.90558,4270,24,4,,,,,-11
3429,3.13663,3.39794,0.404577,4271,69,5,,,,,5
3430,3.14662,3.40757,-0.734616,4272,34,6,,,,,-9
3431,3.14384,3.40336,0.568886,4273,76,7,,,,,7
3432,3.17137,3.43197,-0.573761,4274,65,8,,,,,-7
3433,3.14974,3.40737,0.734929,4275,51,9,,,,,9
3434,3.1674,3.42648,-0.408237,4275,76,10,,,,,-5
3435,3.12967,3.38448,0.896039,4276,48,11,,,,,11
3436,3.16414,3.42055,-0.2442,4277,90,12,,,,,-3
3437,3.13418,3.38698,1.06537,4278,37,13,,,,,13
3438,3.17327,3.42802,-0.0815376,4279,58,14,,,,,-1
3439,3.13647,3.38827,1.23716,4279,43,15,,,,,15
3440,3.1872,3.43344,-1.25527,4287,24,0,,,,,-15
3441,3.1596,3.40251,0.081049,4288,70,1,,,,,1
3442,3.17383,3.41665,-1.07662,4289,17,2,,,,,-13
3443,3.16314,3.40513,0.243572,4289,63,3,,,,,3
3444,3.17535,3.41709,-0.906724,4290,23,4,,,,,-11
3445,3.15797,3.39719,0.405797,4291,73,5,,,,,5
3446,3.16119,3.39946,-0.735242,4292,37,6,,,,,-9
3447,3.14488,3.38074,0.566936,4293,76,7,,,,,7
3448,3.17793,3.41507,-0.572786,4294,65,8,,,,,-7
3449,3.15489,3.38913,0.733365,4295,58,9,,,,,9
3450,3.17799,3.41394,-0.408063,4295,78,10,,,,,-5
3451,3.14548,3.37784,0.897184,4296,49,11,,,,,11
3452,3.16653,3.39925,-0.243467,4297,90,12,,,,,-3
3453,3.13801,3.36746,1.06267,4298,40,13,,,,,13
3454,3.18249,3.41399,-0.0814678,4299,58,14,,,,,-1
3455,3.16146,3.39143,1.24233,4299,40,15,,,,,15
3456,3.19257,3.41524,-1.25268,4307,26,0,,,,,-15
3457,3.17419,3.39439,0.0811188,4308,70,1,,,,,1
3458,3.18574,3.40555,-1.07662,4309,17,2,,,,,-13
3459,3.17287,3.3906,0.243362,4310,66,3,,,,,3
3460,3.1819,3.40025,-0.905198,4310,19,4,,,,,-11
3461,3.16708,3.38324,0.405449,4311,75,5,,,,,5
3462,3.17303,3.3884,-0.735242,4312,38,6,,,,,-9
3463,3.16073,3.37409,0.567667,4313,72,7,,,,,7
3464,3.18304,3.39671,-0.571567,4314,65,8,,,,,-7
3465,3.15936,3.37144,0.7318,4314,63,9,,,,,9
3466,3.19125,3.40428,-0.408237,4315,79,10,,,,,-5
3467,3.16128,3.37114,0.898329,4316,48,11,,,,,11
3468,3.18657,3.39692,-0.244095,4317,90,12,,,,,-3
3469,3.14975,3.35649,1.06267,4318,40,13,,,,,13
3470,3.18891,3.39703,-0.0813282,4319,60,14,,,,,-1
3471,3.16857,3.37419,1.24026,4320,40,15,,,,,15
3472,3.20447,3.40407,-1.25268,4327,35,0,,,,,-15
3473,3.18876,3.3862,0.0811886,4328,72,1,,,,,1
3474,3.20028,3.39724,-1.07752,4329,19,2,,,,,-13
3475,3.18409,3.38006,0.243362,4329,67,3,,,,,3
3476,3.18836,3.38341,-0.903671,4330,16,4,,,,,-11
3477,3.17204,3.36491,0.404577,4331,72,5,,,,,5
3478,3.18484,3.37731,-0.735242,4332,33,6,,,,,-9
3479,3.17249,3.36304,0.567667,4333,69,7,,,,,7
3480,3.19351,3.38414,-0.571323,4334,67,8,,,,,-7
3481,3.17034,3.3584,0.731488,4335,67,9,,,,,9
3482,3.19901,3.38878,-0.407715,4335,78,10,,,,,-5
3483,3.17438,3.36151,0.89871,4336,45,11,,,,,11
3484,3.19841,3.38578,-0.244095,4337,90,12,,,,,-3
3485,3.16412,3.3483,1.06357,4338,40,13,,,,,13
3486,3198,3.38297,-0.0812584,4339,60,14,,,,,-1
3487,3.16971,3.35188,1.23612,4340,42,15,,,,,15
3488,3.21442,3.39203,-1.25217,4346,30,0,,,,,-15
3489,3.19172,3.3669,0.0809792,4347,70,1,,,,,1
3490,3.21287,3.38803,-1.07797,4348,15,2,,,,,-13
3491,3.19803,3.37238,0.243572,4348,67,3,,,,,3
3492,3.20497,3.37851,-0.905198,4349,13,4,,,,,-11
3493,3.17358,3.34426,0.403357,4350,76,5,,,,,5
3494,3.1933,3.36386,-0.734616,4351,33,6,,,,,-9
3495,3.18363,3.3525,0.567667,4352,75,7,,,,,7
3496,3.21019,3.37929,-0.572298,4353,66,8,,,,,-7
3497,3.18631,3.35415,0.732739,4353,67,9,,,,,9
3498,3.20474,3.37237,-0.407017,4354,81,10,,,,,-5
3499,3.1801,3.34527,0.897184,4355,49,11,,,,,11
3500,3.21237,3.37805,-0.244304,4356,91,12,,,,,-3
3501,3.17655,3.33921,1.06402,4357,39,13,,,,,13
3502,3.20507,3.36801,-0.0811537,4358,56,14,,,,,-1
3503,3.17682,3.33715,1.23457,4359,45,15,,,,,15
3504,3.22357,3.37799,-1.25113,4366,31,0,,,,,-15
3505,3.20069,3.35284,0.0809094,4367,70,1,,,,,1
3506,3.21795,3.36974,-1.07572,4368,14,2,,,,,-13
3507,3.20703,3.35831,0.243362,4368,68,3,,,,,3
3508,3.21403,3.36446,-0.904435,4369,15,4,,,,,-11
3509,3.18937,3.33748,0.40388,4370,72,5,,,,,5
3510,3.20093,3.34841,-0.733678,4371,35,6,,,,,-9
3511,3.18708,3.33276,0.566205,4372,73,7,,,,,7
3512,3.22196,3.36806,-0.572298,4373,66,8,,,,,-7
3513,3.2021,3.34729,0.733678,4373,63,9,,,,,9
3514,3.21925,3.36404,-0.407366,4374,81,10,,,,,-5
3515,3.18361,3.32564,0.894894,4375,45,11,,,,,11
3516,3.2131,3.35527,-0.243467,4376,88,12,,,,,-3
3517,3.18953,3.3295,1.06447,4377,40,13,,,,,13
3518,3.22234,3.36257,-0.0812933,4378,57,14,,,,,-1
3519,3.19112,3.32883,1.2356,4379,46,15,,,,,15
3520,3.23936,3.3709,-1.25268,4386,24,0,,,,,-15
3521,3.21237,3.34165,0.0809094,4387,66,1,,,,,1
3522,3.23239,3.3613,-1.07662,4388,17,2,,,,,-13
3523,3.21596,3.34422,0.243153,4388,66,3,,,,,3
3524,3.22848,3.35605,-0.905198,4389,13,4,,,,,-11
3525,3.20238,3.32776,0.404054,4390,73,5,,,,,5
3526,3.21123,3.3358,-0.733365,4391,30,6,,,,,-9
3527,3.19869,3.32161,0.566205,4392,75,7,,,,,7
3528,3.23095,3.35393,-0.571811,4393,56,8,,,,,-7
3529,3.21102,3.33325,0.733052,4393,63,9,,,,,9
3530,3.23235,3.35422,-0.40754,4394,79,10,,,,,-5
3531,3.19111,3.31027,0.893749,4395,48,11,,,,,11
3532,3.20815,3.32678,-0.242211,4396,88,12,,,,,-3
3533,3.19573,3.31274,1.06267,4397,40,13,,,,,13
3534,3.23544,3.35274,-0.0813282,4398,58,14,,,,,-1
3535,3.20482,3.32101,1.23664,4398,46,15,,,,,15
3536,3.2511,3.35957,-1.25268,4406,26,0,,,,,-15
3537,3.22402,3.33042,0.0809094,4407,67,1,,,,,1
3538,3.25224,3.3584,-1.07932,4408,19,2,,,,,-13
3539,3.22484,3.3301,0.242944,4408,64,3,,,,,3
3540,3.22924,3.33348,-0.902145,4409,15,4,,,,,-11
3541,3.22507,3.32801,0.405449,4410,73,5,,,,,5
3542,3.22835,3.33024,-0.734616,4411,31,6,,,,,-9
3543,3.21303,3.31328,0.566692,4412,78,7,,,,,7
3544,3.22328,3.32269,-0.568399,4413,55,8,,,,,-7
3545,3.21989,3.31919,0.732426,4413,63,9,,,,,9
3546,3.24127,3.34006,-0.407192,4414,79,10,,,,,-5
3547,3.21359,3.31038,0.896802,4415,48,11,,,,,11
3548,3.2267,3.32273,-0.242734,4416,86,12,,,,,-3
3549,3.19912,3.29318,1.05997,4417,40,13,,,,,13
3550,3.23737,3.33139,-0.0810839,4418,57,14,,,,,-1
3551,3.21697,3.30924,1.23664,4419,45,15,,,,,15
3552,3.25742,3.34267,-1.25061,4426,39,0,,,,,-15
3553,3.23702,3.32057,0.0809443,4427,70,1,,,,,1
3554,3.25578,3.33865,-1.07662,4428,19,2,,,,,-13
3555,3.23365,3.31596,0.242734,4428,68,3,,,,,3
3556,3.24086,3.32219,-0.902145,4429,15,4,,,,,-11
3557,3.22414,3.3039,0.40388,4430,72,5,,,,,5
3558,3.24134,3.32036,-0.734929,4431,23,6,,,,,-9
3559,3.22874,3.3063,0.567424,4432,76,7,,,,,7
3560,3.23902,3.31568,-0.56913,4433,48,8,,,,,-7
3561,3.22731,3.30369,0.731488,4433,67,9,,,,,9
3562,3.24873,3.32445,-0.406669,4434,81,10,,,,,-5
3563,3.22649,3.30054,0.897184,4435,42,11,,,,,11
3564,3.24387,3.31716,-0.243153,4436,86,12,,,,,-3
3565,3.21605,3.28756,1.06177,4437,40,13,,,,,13
3566,3.24618,3.31721,-0.0810141,4438,56,14,,,,,-1
3567,3.21982,3.29027,1.23353,4438,46,15,,,,,15
3568,3.25824,3.32024,-1.24647,4446,18,0,,,,,-15
3569,3.24159,3.30212,0.0807697,4447,69,1,,,,,1
3570,3.27288,3.33283,-1.07842,4448,26,2,,,,,-13
3571,3.24241,3.30181,0.242525,4448,67,3,,,,,3
3572,3.25519,3.31366,-0.902908,4449,19,4,,,,,-11
3573,3.23426,3.2912,0.403705,4450,75,5,,,,,5
3574,3.2446,3.30058,-0.733052,4451,30,6,,,,,-9
3575,3.23887,3.29359,0.56718,4452,70,7,,,,,7
3576,3.25197,3.30577,-0.569374,4453,52,8,,,,,-7
3577,3.23247,3.2848,0.729923,4454,49,9,,,,,9
3578,3.26031,3.31309,-0.406669,4454,81,10,,,,,-5
3579,3.22973,3.28087,0.894894,4455,45,11,,,,,11
3580,3.25543,3.30581,-0.243153,4456,90,12,,,,,-3
3581,3.22751,3.27632,1.06177,4457,40,13,,,,,13
3582,3.26196,3.31013,-0.0811188,4458,58,14,,,,,-1
3583,3.22779,3.27432,1.23198,4459,43,15,,,,,15
3584,3.27796,3.3171,-1.24958,4466,20,0,,,,,-15
3585,3.25169,3.28936,0.0807348,4467,72,1,,,,,1
3586,3.27627,3.31307,-1.07572,4468,24,2,,,,,-13
3587,3.25953,3.29615,0.242944,4468,64,3,,,,,3
3588,3.26397,3.29948,-0.902145,4469,19,4,,,,,-11
3589,3.23732,3.2714,0.40266,4470,76,5,,,,,5
3590,3.25332,3.28642,-0.732426,4471,23,6,,,,,-9
3591,3.23917,3.27098,0.56523,4472,73,7,,,,,7
3592,3.27467,3.30568,-0.571323,4473,57,8,,,,,-7
3593,3.2503,3.28108,0.731488,4473,67,9,,,,,9
3594,3.27326,3.3031,-0.406843,4474,79,10,,,,,-5
3595,3.23011,3.25842,0.891841,4475,49,11,,,,,11
3596,3.25991,3.28734,-0.242629,4476,88,12,,,,,-3
3597,3.24167,3.2678,1.06267,4477,40,13,,,,,13
3598,3.27349,3.29873,-0.0811188,4478,58,14,,,,,-1
3599,3.24272,3.26771,1.23353,4478,45,15,,,,,15
3600,3.29224,3.30837,-1.25061,4486,20,0,,,,,-15
3601,3.26315,3.27799,0.0807348,4487,70,1,,,,,1
3602,3.28231,3.29609,-1.07392,4488,19,2,,,,,-13
3603,3.26538,3.27909,0.242525,4488,64,3,,,,,3
3604,3.2824,3.29503,-0.904053,4489,44,4,,,,,-11
3605,3.25434,3.26572,0.403357,4490,75,5,,,,,5
3606,3.26477,3.27505,-0.732426,4491,27,6,,,,,-9
3607,3.24636,3.25544,0.564499,4492,76,7,,,,,7
3608,3.27497,3.28298,-0.569374,4493,55,8,,,,,-7
3609,3.26788,3.27473,0.732739,4494,70,9,,,,,9
3610,3.28618,3.29307,-0.407017,4494,81,10,,,,,-5
3611,3.24424,3.2499,0.892604,4495,42,11,,,,,11
3612,3.27278,3.27735,-0.242734,4496,86,12,,,,,-3
3613,3.24892,3.25233,1.06132,4497,37,13,,,,,13
3614,3.29347,3.29577,-0.0813282,4498,60,14,,,,,-1
3615,3.2574,3.25854,1.23457,4499,46,15,,,,,15
3616,3.30593,3.30017,-1.25165,4505,18,0,,,,,-15
3617,3.27259,3.26574,0.0806999,4506,69,1,,,,,1
3618,3.28219,3.27418,-1.07032,4507,19,2,,,,,-13
3619,3.26974,3.26062,0.242001,4508,59,3,,,,,3
3620,3.27662,3.26749,-0.899474,4508,39,4,,,,,-11
3621,3.26798,3.25773,0.403705,4509,73,5,,,,,5
3622,3.28121,3.26978,-0.733678,4510,34,6,,,,,-9
3623,3.26277,3.25026,0.565474,4511,72,7,,,,,7
3624,3.28303,3.2693,-0.568886,4512,53,8,,,,,-7
3625,3.27256,3.25888,0.731488,4512,73,9,,,,,9
3626,3.29849,3.28356,-0.407192,4513,76,10,,,,,-5
3627,3.25917,3.24328,0.893749,4514,48,11,,,,,11
3628,3.28505,3.26789,-0.242839,4515,88,12,,,,,-3
3629,3.25002,3.23192,1.05817,4516,40,13,,,,,13
3630,3.28878,3.26932,-0.0809443,4517,57,14,,,,,-1
3631,3.26488,3.24557,1.23353,4517,48,15,,,,,15
3632,3.30783,3.27909,-1.24803,4525,16,0,,,,,-15
3633,3.28965,3.25993,0.0808395,4526,67,1,,,,,1
3634,3.30052,3.26956,-1.07257,4527,21,2,,,,,-13
3635,3.28252,3.25059,0.242106,4528,56,3,,,,,3
3636,3.28801,3.25603,-0.899474,4528,50,4,,,,,-11
3637,3268,3.23509,0.402311,4529,75,5,,,,,5
3638,3.2912,3.25692,-0.733365,4530,42,6,,,,,-9
3639,3.2755,3.24025,0.565718,4531,75,7,,,,,7
3640,3.29442,3.25782,-0.568886,4532,55,8,,,,,-7
3641,3.28448,3.24686,0.731488,4533,78,9,,,,,9
3642,3.30143,3.26362,-0.406146,4533,76,10,,,,,-5
3643,3.27326,3.23465,0.894513,4534,48,11,,,,,11
3644,3.30354,3.26342,-0.243362,4535,90,12,,,,,-3
3645,3.26405,3.22329,1.05907,4536,40,13,,,,,13
3646,3.29163,3.24939,-0.0807348,4537,57,14,,,,,-1
3647,3.26851,3.22544,1.23043,4538,49,15,,,,,15
3648,3.31237,3.26074,-1.24544,4545,20,0,,,,,-15
3649,3.29103,3.2386,0.0805952,4546,70,1,,,,,1
3650,3.31608,3.26212,-1.07392,4547,21,2,,,,,-13
3651,3.29669,3.24191,0.242315,4548,56,3,,,,,3
3652,3.30216,3.24729,-0.900237,4548,46,4,,,,,-11
3653,3.27501,3.21947,0.401788,4549,78,5,,,,,5
3654,3.29973,3.24264,-0.732739,4550,41,6,,,,,-9
3655,3.28679,3.2288,0.565718,4551,75,7,,,,,7
3656,3.31002,3.25048,-0.569617,4552,55,8,,,,,-7
3657,3.28818,3.22903,0.729923,4552,69,9,,,,,9
3658,3.30712,3.24649,-0.405449,4553,79,10,,,,,-5
3659,3.27753,3.21632,0.892604,4554,49,11,,,,,11
3660,3.31776,3.25467,-0.243572,4555,86,12,,,,,-3
3661,3.27807,3.21461,1.05997,4556,40,13,,,,,13
3662,3.30866,3.24348,-0.0808745,4557,57,14,,,,,-1
3663,3.27642,3.21187,1.22939,4557,46,15,,,,,15
3664,3.32649,3.25186,-1.24647,4565,37,0,,,,,-15
3665,3.29945,3.2243,0.0805254,4566,70,1,,,,,1
3666,3.32745,3.25052,-1.07392,4567,17,2,,,,,-13
3667,3.31656,3.23876,0.242944,4568,63,3,,,,,3
3668,3.31628,3.23848,-901,4568,41,4,,,,,-11
3669,3.2848,3.20662,0.401614,4569,66,5,,,,,5
3670,3.30679,3.22696,-0.7318,4570,39,6,,,,,-9
3671,3.28952,3.20899,0.564255,4571,73,7,,,,,7
3672,3.32134,3.2389,-0.569617,4572,55,8,,,,,-7
3673,3.30565,3.22247,0.731175,4573,69,9,,,,,9
3674,3.32128,3.23771,-0.405797,4573,79,10,,,,,-5
3675,3.28311,3.19938,0.891078,4574,49,11,,,,,11
3676,3.31479,3.22913,-0.242525,4575,86,12,,,,,-3
3677,3.28648,3.20042,1.05907,4576,40,13,,,,,13
3678,3.32713,3.23888,-0.081049,4577,58,14,,,,,-1
3679,3.29371,3.20523,1.23146,4578,48,15,,,,,15
3680,3.33644,3.23888,-1.24595,4585,37,0,,,,,-15
3681,3.30925,3.21137,0.0804905,4586,69,1,,,,,1
3682,3.32618,3.22667,-1.06987,4587,28,2,,,,,-13
3683,3.32355,3.22299,0.242629,4588,67,3,,,,,3
3684,3.33038,3.22962,-0.901763,4588,38,4,,,,,-11
3685,3.30027,3.1993,0.402137,4589,69,5,,,,,5
3686,3.31945,3.21677,-0.732113,4590,28,6,,,,,-9
3687,3.30783,3.20439,0.565474,4591,79,7,,,,,7
3688,3.3312,3.22591,-0.569374,4592,57,8,,,,,-7
3689,3.32058,3.21562,0.732113,4592,58,9,,,,,9
3690,3.33686,3.23025,-0.40632,4593,81,10,,,,,-5
3691,3.29567,3.18927,0.89146,4594,48,11,,,,,11
3692,3.32748,3.21893,-0.242629,4595,91,12,,,,,-3
3693,3.29202,3.18351,1.05727,4596,40,13,,,,,13
3694,3.33698,3.22586,-0.0810141,4597,56,14,,,,,-1
3695,3.30432,3.19429,1.23146,4597,46,15,,,,,15
3696,3.3519,3.23124,-1.24751,4605,26,0,,,,,-15
3697,3.32764,3.20674,0.080665,4606,70,1,,,,,1
3698,3.34304,3.22045,-1.07167,4607,28,2,,,,,-13
3699,3.31751,3.19474,0.241373,4608,60,3,,,,,3
3700,3.32891,3.20572,-0.898329,4608,45,4,,,,,-11
3701,3.31285,3.18914,0.402311,4609,76,5,,,,,5
3702,3.33778,3.21202,-0.733678,4610,23,6,,,,,-9
3703,3.31327,3.18732,0.564499,4611,72,7,,,,,7
3704,3.33958,3.21151,-0.568886,4612,56,8,,,,,-7
3705,3.33178,3.20401,0.732113,4612,31,9,,,,,9
3706,3.34524,3.21582,-0.405971,4613,78,10,,,,,-5
3707,3.31245,3.18319,0.892986,4614,48,11,,,,,11
3708,3.34302,3.21144,-0.242944,4615,93,12,,,,,-3
3709,3.30452,3.17335,1.05772,4616,39,13,,,,,13
3710,3.34533,3.21142,-0.0809443,4617,53,14,,,,,-1
3711,3.31824,3.18542,1.2325,4617,49,15,,,,,15
3712,3.35841,3.2161,-1.24595,4624,37,0,,,,,-15
3713,3.33826,3.19569,0.080665,4625,72,1,,,,,1
3714,3.36074,3.21609,-1.07392,4626,31,2,,,,,-13
3715,3.33186,3.18845,0.241687,4626,70,3,,,,,3
3716,3.33952,3.19466,-0.898329,4627,45,4,,,,,-11
3717,3.32485,3.17951,0.402485,4628,78,5,,,,,5
3718,3.33984,3.19274,-0.7318,4629,34,6,,,,,-9
3719,3.31952,3.1722,0.563768,4630,72,7,,,,,7
3720,3.35308,3.20316,-0.569374,4631,57,8,,,,,-7
3721,3.33525,3.18612,0.730549,4631,45,9,,,,,9
3722,3.35589,3.20471,-0.405971,4632,81,10,,,,,-5
3723,3.32582,3.1749,0.893749,4633,55,11,,,,,11
3724,3.3522,3.19896,-0.242839,4634,91,12,,,,,-3
3725,3.31503,3.16238,1.05772,4635,39,13,,,,,13
3726,3.34728,3.19203,-0.0807348,4636,56,14,,,,,-1
3727,3.3218,3.16773,1.22991,4636,51,15,,,,,15
3728,3.36681,3.20169,-1.24492,4644,30,0,,,,,-15
3729,3.34649,3.18126,0.0805952,4645,72,1,,,,,1
3730,3.37053,3.20299,-1.07347,4646,35,2,,,,,-13
3731,3.34587,3.17955,0.241897,4646,66,3,,,,,3
3732,3.3535,3.18569,-0.899092,4647,48,4,,,,,-11
3733,3.32726,3.15966,0.401439,4648,78,5,,,,,5
3734,3.34667,3.17698,-0.730862,4649,38,6,,,,,-9
3735,3.33633,3.16606,0.564743,4650,70,7,,,,,7
3736,3.36281,3.19007,-0.56913,4651,58,8,,,,,-7
3737,3.3512,3.17795,0.731488,4652,55,9,,,,,9
3738,3.35838,3.18475,-0.404926,4652,81,10,,,,,-5
3739,3.32976,3.15651,0.891841,4653,49,11,,,,,11
3740,3.36045,3.18449,-0.242629,4654,84,12,,,,,-3
3741,3.3317,3.15615,1.05952,4655,43,13,,,,,13
3742,3.36131,3.18308,-0.0808046,4656,57,14,,,,,-1
3743,3.33198,3.1542,1.22939,4657,46,15,,,,,15
3744,3.37797,3.18992,-1.24492,4664,30,0,,,,,-15
3745,3.35176,3.16407,0.0804556,4665,70,1,,,,,1
3746,3.37602,3.18586,-1.07167,4666,38,2,,,,,-13
3747,3.3604,3.17001,0.242106,4667,66,3,,,,,3
3748,3.36317,3.17262,-0.89871,4667,53,4,,,,,-11
3749,3.34117,3.15076,0.401788,4668,79,5,,,,,5
3750,3.35487,3.16257,-0.730236,4669,42,6,,,,,-9
3751,3.34447,3.15167,0.564255,4670,76,7,,,,,7
3752,3.37681,3.18103,-0.569617,4671,62,8,,,,,-7
3753,3.35077,3.1554,0.728985,4672,58,9,,,,,9
3754,3.36947,3.17301,-0.404926,4672,78,10,,,,,-5
3755,3.33504,3.13949,0.890315,4673,49,11,,,,,11
3756,3.37009,3.17137,-0.242525,4674,88,12,,,,,-3
3757,3.33986,3.14183,1.05862,4675,42,13,,,,,13
3758,3.37385,3.1727,-0.0808395,4676,60,14,,,,,-1
3759,3.34524,3.14578,1.23043,4676,48,15,,,,,15
3760,3.38345,3.17283,-1.24285,4684,30,0,,,,,-15
3761,3.36716,3.15645,0.0805603,4685,69,1,,,,,1
3762,3.37717,3.16473,-1.06852,4686,24,2,,,,,-13
3763,3.3627,3.15007,0.241478,4687,64,3,,,,,3
3764,3.37136,3.15817,-0.897947,4687,50,4,,,,,-11
3765,3.35651,3.14316,0.402311,4688,75,5,,,,,5
3766,3.37165,3.15624,-0.731488,4689,41,6,,,,,-9
3767,3.34965,3.13455,0.56328,4690,73,7,,,,,7
3768,3.38065,3.16245,-0.568399,4691,60,8,,,,,-7
3769,3.37186,3.15313,0.731175,4692,66,9,,,,,9
3770,3.38489,3.16531,-0.405449,4692,79,10,,,,,-5
3771,3.34311,3.12515,0.889552,4693,49,11,,,,,11
3772,3.37239,3.15141,-0.241897,4694,93,12,,,,,-3
3773,3.34796,3.12749,1.05772,4695,42,13,,,,,13
3774,3.38637,3.16226,-0.0808745,4696,57,14,,,,,-1
3775,3.3562,3.13409,1.23043,4696,49,15,,,,,15
3776,3.40157,3.16758,-1.24544,4704,35,0,,,,,-15
3777,3.3767,3.14332,0.0805254,4705,72,1,,,,,1
3778,3.39533,3.15956,-1.07077,4706,35,2,,,,,-13
3779,3.37021,3.13618,0.241269,4706,66,3,,,,,3
3780,3.38236,3.14639,-0.897947,4707,48,4,,,,,-11
3781,3.36746,3.13143,0.402311,4708,75,5,,,,,5
3782,3.37976,3.14176,-0.730862,4709,26,6,,,,,-9
3783,3.36639,3.12825,0.564255,4710,73,7,,,,,7
3784,3.38875,3.14792,-0.567911,4711,61,8,,,,,-7
3785,3.37506,3.13521,0.72961,4711,67,9,,,,,9
3786,3.39592,3.15348,-0.405449,4712,79,10,,,,,-5
3787,3.35976,3.1188,0.891078,4713,42,11,,,,,11
3788,3.3819,3.13826,-0.241792,4714,90,12,,,,,-3
3789,3.35314,3.11048,1.05592,4715,43,13,,,,,13
3790,3.38712,3.14091,-0.0806301,4716,60,14,,,,,-1
3791,3.36995,3.12498,1.23146,4716,48,15,,,,,15
3792,3.40977,3.15306,-1.2444,4724,35,0,,,,,-15
3793,3.39352,3.13694,0.080665,4725,70,1,,,,,1
3794,3.40777,3.14901,-1.07122,4726,33,2,,,,,-13
3795,3.38461,3.12651,0.241478,4727,70,3,,,,,3
3796,3.39044,3.1319,-0.897184,4727,41,4,,,,,-11
3797,3.36959,3.11154,0.401265,4728,76,5,,,,,5
3798,3.39796,3.13665,-0.732426,4729,27,6,,,,,-9
3799,3.38313,3.12186,0.56523,4730,76,7,,,,,7
3800,3.40118,3.13742,-0.568155,4731,62,8,,,,,-7
3801,3.38944,3.12549,0.730236,4732,70,9,,,,,9
3802,3.40252,3.13755,-0.404926,4732,84,10,,,,,-5
3803,3.37207,3.10839,0.89146,4733,48,11,,,,,11
