intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,,
100,6,31611,1.28,652470285,652470285,-9,-0.8764680624008179,0.9111033082008362,-0.2002361118793488,,87711
100,7,31612,1386,652470288,652470288,7,-0.9535453319549561,0.9915727376937866,0.1689109057188034,,87714
100,8,31613,1274,652470290,652470290,-7,-0.8763320446014404,0.9115985631942749,-0.1552615463733673,,87716
96,9,31613,1412,652470292,652470292,9,-0.9665029644966125,1.005398273468018,0.2208854705095291,,87718
100,10,31614,1292,652470295,652470295,-5,-0.8918184041976929,0.9280323386192322,-0.1126052215695381,,87721
100,11,31615,1454,652470297,652470297,11,-0.9887847900390625,1.029295682907104,0.2774362862110138,,87723
100,12,31616,1.29,652470299,652470299,-3,-0.892289936542511,0.9291719794273376,-0.06751338392496109,,87725
86,13,31617,1464,652470302,652470302,13,-0.9878658056259155,1.029057860374451,0.3293283581733704,,87728
100,14,31618,1.31,652470304,652470304,-1,-0.9068993926048279,0.9450454115867615,-0.02286265231668949,,87730
88,15,31618,1506,652470306,652470306,15,-1.007216215133667,1.04958176612854,0.3897814750671387,,87732
100,0,31626,1244,652470327,652470327,-15,-0.8307787179946899,0.8681460022926331,-0.3219708800315857,,87753
100,1,31627,1332,652470329,652470329,1,-0.9206192493438721,0.9623636603355408,0.02324660494923592,,87755
100,2,31628,1248,652470331,652470331,-13,-0.840429425239563,0.8788447380065918,-0.2807389199733734,,87757
100,3,31629,1348,652470334,652470334,3,-0.9302030205726624,0.9730618000030518,0.07054886966943741,,87760
100,4,31629,1262,652470336,652470336,-11,-0.8560307621955872,0.8954720497131348,-0.2408009469509125,,87762
100,5,31630,1348,652470338,652470338,5,-0.9277655482292175,0.9708512425422668,0.1174859404563904,,87764
100,6,31631,1284,652470341,652470341,-9,-0.8760113716125488,0.917013943195343,-0.200861856341362,,87767
100,7,31632,1392,652470343,652470343,7,-0.9541911482810974,0.9992020726203918,0.1696421205997467,,87769
100,8,31633,1282,652470345,652470345,-7,-0.8786274790763855,0.9203954935073853,-0.1562364995479584,,87771
94,9,31634,1.41,652470348,652470348,9,-0.9614477157592773,1.007504820823669,0.2205725908279419,,87774
100,10,31634,1288,652470350,652470350,-5,-0.8858225345611572,0.9282569289207458,-0.1122565940022469,,87776
100,11,31635,1458,652470352,652470352,11,-0.9878961443901062,1.035582065582275,0.2781995236873627,,87778
100,12,31636,1298,652470354,652470354,-3,-0.8945545554161072,0.9380626082420349,-0.06793206930160522,,87780
91,13,31637,1466,652470357,652470357,13,-0.9856123328208923,1.033910393714905,0.329778254032135,,87783
100,14,31638,1302,652470359,652470359,-1,-0.8980768918991089,0.9424147009849548,-0.02272303402423859,,87785
83,15,31639,1504,652470361,652470361,15,-1.00203013420105,1.051867604255676,0.3892638385295868,,87787
100,0,31646,1242,652470382,652470382,-15,-0.8264124393463135,0.8696402907371521,-0.3214532434940338,,87808
100,1,31647,1312,652470384,652470384,1,-0.9034817814826965,0.9510732889175415,0.02289755642414093,,87810
100,2,31648,1252,652470387,652470387,-13,-0.840040385723114,0.8845992088317871,-0.2816387116909027,,87813
100,3,31649,1352,652470389,652470389,3,-0.9295508861541748,0.9791998863220215,0.07075821608304977,,87815
100,4,31649,1266,652470391,652470391,-11,-0.8556030988693237,0.9013024568557739,-0.2415641844272614,,87817
100,5,31650,1.35,652470394,652470394,5,-0.925742506980896,0.9755290150642395,0.117660254240036,,87820
100,6,31651,1272,652470396,652470396,-9,-0.8646480441093445,0.911467432975769,-0.1989846378564835,,87822
100,7,31652,1384,652470398,652470398,7,-0.9452337026596069,0.9967650771141052,0.1686671674251556,,87824
100,8,31653,1282,652470401,652470401,-7,-0.8754093647003174,0.9234568476676941,-0.1562364995479584,,87827
99,9,31653,1416,652470403,652470403,9,-0.9621784687042236,1.014988422393799,0.2215112000703812,,87829
100,10,31654,1282,652470405,652470405,-5,-0.8784655332565308,0.9270048141479492,-0.1117336601018906,,87831
100,11,31655,1444,652470407,652470407,11,-0.974824070930481,1.029047250747681,0.2755281925201416,,87833
100,12,31656,1298,652470410,652470410,-3,-0.891274631023407,0.9411794543266296,-0.06793206930160522,,87836
91,13,31657,1474,652470412,652470412,13,-0.9873560667037964,1.043005347251892,0.331577867269516,,87838
100,14,31658,1314,652470414,652470414,-1,-0.903028666973114,0.9542585611343384,-0.02293246239423752,,87840
85,15,31658,1488,652470417,652470417,15,-0.9879137277603149,1.043959259986877,0.3851227462291718,,87843
100,0,31666,1248,652470437,652470437,-15,-0.8273494243621826,0.8767347931861877,-0.3230061829090118,,87863
100,1,31667,1312,652470440,652470440,1,-0.9001563787460327,0.954221248626709,0.02289755642414093,,87866
100,2,31668,1.24,652470442,652470442,-13,-0.8289255499839783,0.8790194988250732,-0.2789393067359924,,87868
100,3,31669,1356,652470444,652470444,3,-0.9288671612739563,0.9853453040122986,0.07096755504608154,,87870
100,4,31669,1274,652470447,652470447,-11,-0.85783851146698,0.909997820854187,-0.2430906593799591,,87873
100,5,31670,1352,652470449,652470449,5,-0.9236980080604553,0.9802045226097107,0.117834560573101,,87875
100,6,31671,1272,652470451,652470451,-9,-0.8614611625671387,0.9144800901412964,-0.1989846378564835,,87877
100,7,31672,1378,652470454,652470454,7,-0.9376658797264099,0.9957230091094971,0.1679359525442123,,87880
100,8,31673,1284,652470456,652470456,-7,-0.8735412359237671,0.9279524087905884,-0.1564802378416061,,87882
96,9,31674,1.42,652470458,652470458,9,-0.961159348487854,1.021385192871094,0.2221369445323944,,87884
100,10,31674,1288,652470460,652470460,-5,-0.8793205618858337,0.9344184398651123,-0.1122565940022469,,87886
100,11,31675,1436,652470463,652470463,11,-0.9658453464508057,1.026723861694336,0.2740017175674438,,87889
100,12,31676,1278,652470465,652470465,-3,-0.874301552772522,0.929735004901886,-0.06688535213470459,,87891
91,13,31677,1.47,652470467,652470467,13,-0.981039822101593,1.04360568523407,0.3306780457496643,,87893
100,14,31678,1318,652470470,652470470,-1,-0.9024309515953064,0.9603193998336792,-0.02300227247178555,,87896
85,15,31679,1492,652470472,652470472,15,-0.9867261648178101,1.050389170646667,0.3861580193042755,,87898
100,0,31686,1244,652470493,652470493,-15,-0.8216421008110046,0.876798152923584,-0.3219708800315857,,87919
100,1,31687,1312,652470495,652470495,1,-0.896820068359375,0.9573575854301453,0.02289755642414093,,87921
100,2,31688,1.24,652470497,652470497,-13,-0.8258521556854248,0.8819076418876648,-0.2789393067359924,,87923
100,3,31689,1346,652470500,652470500,3,-0.918597400188446,0.9812912344932556,0.07044419646263123,,87926
100,4,31689,1.27,652470502,652470502,-11,-0.8519734144210815,0.9101201891899109,-0.2423274219036102,,87928
100,5,31690,1356,652470504,652470504,5,-0.922993540763855,0.9863324165344238,0.1181831881403923,,87930
100,6,31691,1272,652470507,652470507,-9,-0.8582637906074524,0.917481541633606,-0.1989846378564835,,87933
100,7,31692,1374,652470509,652470509,7,-0.9314727187156677,0.9960901737213135,0.1674484759569168,,87935
100,8,31693,1.27,652470511,652470511,-7,-0.8608075380325317,0.9208449125289917,-0.1547740697860718,,87937
94,9,31693,1422,652470513,652470513,9,-0.9591160416603088,1.026010036468506,0.2224498093128204,,87939
100,10,31694,1288,652470516,652470516,-5,-0.8760534524917603,0.9374821782112122,-0.1122565940022469,,87942
100,11,31695,1444,652470518,652470518,11,-0.9676162600517273,1.03582763671875,0.2755281925201416,,87944
100,12,31696,1.29,652470520,652470520,-3,-0.879229724407196,0.9415397047996521,-0.06751338392496109,,87946
86,13,31697,1.46,652470523,652470523,13,-0.9707420468330383,1.039901256561279,0.3284285366535187,,87949
100,14,31698,1314,652470525,652470525,-1,-0.8963447213172913,0.9605395793914795,-0.02293246239423752,,87951
88,15,31698,1506,652470527,652470527,15,-0.9924635887145996,1.063542366027832,0.3897814750671387,,87953
100,0,31706,1.25,652470548,652470548,-15,-0.8225246071815491,0.8839036226272583,-0.3235238194465637,,87974
100,1,31707,1316,652470550,652470550,1,-0.8961967825889587,0.963410496711731,0.02296736650168896,,87976
100,2,31708,1244,652470553,652470553,-13,-0.8254228234291077,0.8876391649246216,-0.2798390984535217,,87979
100,3,31709,1344,652470555,652470555,3,-0.9138066172599792,0.9830288887023926,0.07033952325582504,,87981
100,4,31709,1262,652470557,652470557,-11,-0.8434445858001709,0.9073368310928345,-0.2408009469509125,,87983
100,5,31710,1.36,652470560,652470560,5,-0.9222574830055237,0.9924672842025757,0.118531808257103,,87986
100,6,31711,1274,652470562,652470562,-9,-0.8564003705978394,0.9219191670417786,-0.1992975026369095,,87988
100,7,31712,1378,652470564,652470564,7,-0.9306915998458862,1.002244830131531,0.1679359525442123,,87990
100,8,31713,1276,652470566,652470566,-7,-0.8616394996643066,0.9282087087631226,-0.1555052846670151,,87992
96,9,31714,1404,652470569,652470569,9,-0.9432560205459595,1.016486525535583,0.2196339815855026,,87995
100,10,31714,1292,652470571,652470571,-5,-0.8754861950874329,0.9434553384780884,-0.1126052215695381,,87997
100,11,31715,1.45,652470573,652470573,11,-0.9680001735687256,1.043516993522644,0.2766730487346649,,87999
100,12,31716,1286,652470576,652470576,-3,-0.8732216954231262,0.9416740536689758,-0.06730403751134872,,88002
84,13,31717,1458,652470578,652470578,13,-0.9657813906669617,1.04185426235199,0.327978640794754,,88004
100,14,31718,1302,652470580,652470580,-1,-0.8848311901092529,0.9548619985580444,-0.02272303402423859,,88006
86,15,31719,1.5,652470583,652470583,15,-0.9846203923225403,1.062921047210693,0.388228565454483,,88009
100,0,31725,1236,652470603,652470603,-15,-0.8104095458984375,0.8766961097717285,-0.3199003338813782,,88029
100,1,31726,1.32,652470606,652470606,1,-0.895711362361908,0.9693144559860229,0.02303717657923698,,88032
100,2,31727,1244,652470608,652470608,-13,-0.8224747180938721,0.8903715014457703,-0.2798390984535217,,88034
100,3,31728,1348,652470610,652470610,3,-0.9132516980171204,0.98898845911026,0.07054886966943741,,88036
100,4,31728,1258,652470613,652470613,-11,-0.8377673029899597,0.907244086265564,-0.2400377094745636,,88039
100,5,31729,1338,652470615,652470615,5,-0.9040957689285278,0.9794161319732666,0.1166143864393234,,88041
100,6,31730,1.28,652470617,652470617,-9,-0.8573573231697083,0.9291092157363892,-0.2002361118793488,,88043
100,7,31731,1.38,652470619,652470619,7,-0.9287088513374329,1.006784677505493,0.1681796908378601,,88045
100,8,31732,1278,652470622,652470622,-7,-0.8599024415016174,0.9325202703475952,-0.1557490229606628,,88048
96,9,31732,1404,652470624,652470624,9,-0.9400579929351807,1.019444823265076,0.2196339815855026,,88050
100,10,31733,1276,652470626,652470626,-5,-0.8615496158599854,0.9346338510513306,-0.1112107262015343,,88052
100,11,31734,1448,652470629,652470629,11,-0.963204026222229,1.04527747631073,0.2762914299964905,,88055
100,12,31735,1.29,652470631,652470631,-3,-0.8728005290031433,0.947502613067627,-0.06751338392496109,,88057
91,13,31736,1.46,652470633,652470633,13,-0.9636412262916565,1.046484708786011,0.3284285366535187,,88059
100,14,31737,1298,652470636,652470636,-1,-0.8789512515068054,0.9548484086990356,-0.02265322394669056,,88062
83,15,31737,1484,652470638,652470638,15,-0.9708093404769897,1.054638385772705,0.384087473154068,,88064
100,0,31745,1.24,652470659,652470659,-15,-0.8099571466445923,0.8823660016059875,-0.3209356069564819,,88085
100,1,31746,1304,652470661,652470661,1,-0.8815063238143921,0.9606480598449707,0.02275793813169003,,88087
100,2,31747,1244,652470663,652470663,-13,-0.8193617463111877,0.8932370543479919,-0.2798390984535217,,88089
100,3,31748,1348,652470666,652470666,3,-0.9097939133644104,0.9921702742576599,0.07054886966943741,,88092
100,4,31748,1.26,652470668,652470668,-11,-0.8359221816062927,0.911609947681427,-0.240419328212738,,88094
100,5,31749,1.34,652470670,652470670,5,-0.9020177125930786,0.9840347766876221,0.1167886927723885,,88096
100,6,31750,1264,652470672,652470672,-9,-0.8434325456619263,0.9204450845718384,-0.1977331638336182,,88098
100,7,31751,1.38,652470675,652470675,7,-0.9251888990402222,1.01002037525177,0.1681796908378601,,88101
100,8,31752,1286,652470677,652470677,-7,-0.8620044589042664,0.9413723349571228,-0.1567239761352539,,88103
94,9,31752,1.41,652470679,652470679,9,-0.9404958486557007,1.027090668678284,0.2205725908279419,,88105
100,10,31753,1282,652470682,652470682,-5,-0.8623177409172058,0.9420444369316101,-0.1117336601018906,,88108
100,11,31754,1436,652470684,652470684,11,-0.9515973925590515,1.039942979812622,0.2740017175674438,,88110
100,12,31755,1292,652470686,652470686,-3,-0.8708358407020569,0.9520171880722046,-0.06761805713176727,,88112
86,13,31756,1466,652470689,652470689,13,-0.9639275670051575,1.054156541824341,0.329778254032135,,88115
100,14,31757,1298,652470691,652470691,-1,-0.8756128549575806,0.9579107165336609,-0.02265322394669056,,88117
83,15,31757,1.48,652470693,652470693,15,-0.964515209197998,1.055168867111206,0.3830522000789642,,88119
100,0,31765,1244,652470714,652470714,-15,-0.8094750046730042,0.8880433440208435,-0.3219708800315857,,88140
100,1,31766,1304,652470716,652470716,1,-0.8781476616859436,0.9637192487716675,0.02275793813169003,,88142
100,2,31767,1236,652470719,652470719,-13,-0.8109896779060364,0.8903290629386902,-0.2780395150184631,,88145
100,3,31768,1352,652470721,652470721,3,-0.9090144634246826,0.9982935786247253,0.07075821608304977,,88147
100,4,31768,1.26,652470723,652470723,-11,-0.832735002040863,0.9145222902297974,-0.240419328212738,,88149
100,5,31769,1344,652470725,652470725,5,-0.9012596607208252,0.9901241660118103,0.1171373203396797,,88151
100,6,31770,1268,652470728,652470728,-9,-0.8428733348846436,0.9263057112693787,-0.1983589082956314,,88154
100,7,31771,1.37,652470730,652470730,7,-0.9149789214134216,1.005901336669922,0.1669609993696213,,88156
100,8,31772,1286,652470732,652470732,-7,-0.8587132096290588,0.9443755745887756,-0.1567239761352539,,88158
96,9,31773,1412,652470735,652470735,9,-0.9380537271499634,1.031992673873901,0.2208854705095291,,88161
100,10,31773,1282,652470737,652470737,-5,-0.8590241074562073,0.9450487494468689,-0.1117336601018906,,88163
100,11,31774,1428,652470739,652470739,11,-0.9426804184913635,1.03744637966156,0.2724752426147461,,88165
100,12,31775,1278,652470742,652470742,-3,-0.8581071496009827,0.9447023272514343,-0.06688535213470459,,88168
91,13,31776,1468,652470744,652470744,13,-0.9615520238876343,1.058957576751709,0.3302281498908997,,88170
100,14,31777,1.31,652470746,652470746,-1,-0.8803278803825378,0.9698454141616821,-0.02286265231668949,,88172
85,15,31777,1488,652470748,652470748,15,-0.9660198092460632,1.064251065254211,0.3851227462291718,,88174
100,0,31785,1248,652470769,652470769,-15,-0.8089630603790283,0.8937280178070068,-0.3230061829090118,,88195
100,1,31786,1304,652470772,652470772,1,-0.8747783303260803,0.9667786359786987,0.02275793813169003,,88198
100,2,31787,1236,652470774,652470774,-13,-0.8078768849372864,0.893154501914978,-0.2780395150184631,,88200
100,3,31788,1344,652470776,652470776,3,-0.9001660943031311,0.9955347180366516,0.07033952325582504,,88202
100,4,31788,1262,652470778,652470778,-11,-0.8308543562889099,0.9188797473907471,-0.2408009469509125,,88204
100,5,31789,1344,652470781,652470781,5,-0.8977979421615601,0.9932641386985779,0.1171373203396797,,88207
100,6,31790,1272,652470783,652470783,-9,-0.8422834873199463,0.9321736097335815,-0.1989846378564835,,88209
100,7,31791,1366,652470785,652470785,7,-0.9088008999824524,1.006142854690552,0.1664735227823257,,88211
100,8,31792,1.27,652470788,652470788,-7,-0.844768762588501,0.9355804324150085,-0.1547740697860718,,88214
98,9,31793,1418,652470790,652470790,9,-0.9384164214134216,1.039659857749939,0.2218240648508072,,88216
100,10,31793,1292,652470792,652470792,-5,-0.8623949289321899,0.9554365873336792,-0.1126052215695381,,88218
100,11,31794,1436,652470795,652470795,11,-0.9443141222000122,1.046561002731323,0.2740017175674438,,88221
100,12,31795,1284,652470797,652470797,-3,-0.858817458152771,0.9521411657333374,-0.06719936430454254,,88223
86,13,31796,1454,652470799,652470799,13,-0.9487149119377136,1.052176475524902,0.3270788192749023,,88225
100,14,31797,1306,652470801,652470801,-1,-0.8742594718933105,0.9699416756629944,-0.02279284223914146,,88227
88,15,31798,1498,652470804,652470804,15,-0.9685784578323364,1.074960470199585,0.3877109289169312,,88230
100,0,31805,1248,652470825,652470825,-15,-0.805838406085968,0.8965464234352112,-0.3230061829090118,,88251
100,1,31806,1312,652470827,652470827,1,-0.876744270324707,0.975776195526123,0.02289755642414093,,88253
100,2,31807,1236,652470829,652470829,-13,-0.8047542572021484,0.8959690928459167,-0.2780395150184631,,88255
100,3,31808,1338,652470831,652470831,3,-0.8926824927330017,0.9942124485969543,0.07002551108598709,,88257
100,4,31808,1246,652470834,652470834,-11,-0.817148745059967,0.9100878238677979,-0.2377480119466782,,88260
100,5,31809,1356,652470836,652470836,5,-0.9023104310035706,1.005288362503052,0.1181831881403923,,88262
100,6,31810,1268,652470838,652470838,-9,-0.8363860249519348,0.9321674704551697,-0.1983589082956314,,88264
100,7,31811,1.37,652470841,652470841,7,-0.9079341888427734,1.012264609336853,0.1669609993696213,,88267
100,8,31812,1272,652470843,652470843,-7,-0.8428230285644531,0.9400014877319336,-0.1550178080797195,,88269
94,9,31813,1406,652470845,652470845,9,-0.9268709421157837,1.034103274345398,0.2199468612670898,,88271
100,10,31813,1284,652470848,652470848,-5,-0.8537353277206421,0.9525064826011658,-0.1119079738855362,,88274
100,11,31814,1448,652470850,652470850,11,-0.9485158324241638,1.058624029159546,0.2762914299964905,,88276
100,12,31815,1.29,652470852,652470852,-3,-0.8594862818717957,0.9595964550971985,-0.06751338392496109,,88278
84,13,31816,1448,652470854,652470854,13,-0.9411365985870361,1.05112624168396,0.3257291316986084,,88280
100,14,31817,1294,652470857,652470857,-1,-0.8628665208816528,0.964047372341156,-0.02258341386914253,,88283
86,15,31817,1496,652470859,652470859,15,-0.9637200236320496,1.076727032661438,0.3871932923793793,,88285
100,0,31825,1238,652470880,652470880,-15,-0.7962720394134521,0.8921474814414978,-0.3204179704189301,,88306
100,1,31826,1316,652470882,652470882,1,-0.8759954571723938,0.9818148612976074,0.02296736650168896,,88308
100,2,31827,1244,652470884,652470884,-13,-0.8068103790283203,0.9045900106430054,-0.2798390984535217,,88310
100,3,31828,1342,652470887,652470887,3,-0.8918648958206177,1.000303983688354,0.07023485004901886,,88313
100,4,31828,1246,652470889,652470889,-11,-0.8139669299125671,0.9129346609115601,-0.2377480119466782,,88315
100,5,31829,1.34,652470891,652470891,5,-0.8881905078887939,0.9965329766273499,0.1167886927723885,,88317
100,6,31830,1276,652470894,652470894,-9,-0.8383833765983582,0.940980851650238,-0.1996103823184967,,88320
100,7,31831,1378,652470896,652470896,7,-0.9096763134002686,1.021357178688049,0.1679359525442123,,88322
100,8,31832,1.27,652470898,652470898,-7,-0.8382166624069214,0.9414551854133606,-0.1547740697860718,,88324
98,9,31833,1402,652470901,652470901,9,-0.9206289649009705,1.03438127040863,0.2193211168050766,,88327
100,10,31833,1272,652470903,652470903,-5,-0.8424575924873352,0.9465510249137878,-0.1108621060848236,,88329
100,11,31834,1436,652470905,652470905,11,-0.9369847774505615,1.053128004074097,0.2740017175674438,,88331
100,12,31835,1286,652470907,652470907,-3,-0.8534767031669617,0.9596059918403625,-0.06730403751134872,,88333
89,13,31836,1456,652470910,652470910,13,-0.9426411390304565,1.060230493545532,0.3275287449359894,,88336
100,14,31837,1294,652470912,652470912,-1,-0.8594961166381836,0.9670534729957581,-0.02258341386914253,,88338
83,15,31837,1484,652470914,652470914,15,-0.9522554874420166,1.071420669555664,0.384087473154068,,88340
100,0,31845,1234,652470935,652470935,-15,-0.7905903458595276,0.8920300602912903,-0.3193826973438263,,88361
100,1,31846,1.3,652470937,652470937,1,-0.8619542717933655,0.9728926420211792,0.022688128054142,,88363
100,2,31847,1.24,652470940,652470940,-13,-0.8010637760162354,0.9044831395149231,-0.2789393067359924,,88366
100,3,31847,1348,652470942,652470942,3,-0.8925154805183411,1.007741570472717,0.07054886966943741,,88368
100,4,31848,1254,652470944,652470944,-11,-0.815980851650238,0.9216501116752625,-0.2392744868993759,,88370
100,5,31849,1.34,652470947,652470947,5,-0.8847065567970276,0.9996272921562195,0.1167886927723885,,88373
100,6,31850,1266,652470949,652470949,-9,-0.8285490274429321,0.9365043044090271,-0.1980460286140442,,88375
100,7,31851,1378,652470951,652470951,7,-0.9061055779457092,1.024526357650757,0.1679359525442123,,88377
100,8,31852,1.28,652470953,652470953,-7,-0.8414994478225708,0.9518113732337952,-0.1559927612543106,,88379
99,9,31852,1416,652470956,652470956,9,-0.9263526201248169,1.04778790473938,0.2215112000703812,,88382
100,10,31853,1276,652470958,652470958,-5,-0.8417871594429016,0.9524717926979065,-0.1112107262015343,,88384
100,11,31854,1.44,652470960,652470960,11,-0.9359027147293091,1.059334874153137,0.2747649550437927,,88386
100,12,31855,1286,652470963,652470963,-3,-0.8501218557357788,0.9625793099403381,-0.06730403751134872,,88389
91,13,31856,1456,652470965,652470965,13,-0.9389345049858093,1.063514471054077,0.3275287449359894,,88391
100,14,31857,1298,652470967,652470967,-1,-0.8587616682052612,0.9730463624000549,-0.02265322394669056,,88393
83,15,31857,1476,652470970,652470970,15,-0.9433964490890503,1.068944454193115,0.3820168972015381,,88396
100,0,31865,1236,652470990,652470990,-15,-0.7887480854988098,0.8962345123291016,-0.3199003338813782,,88416
100,1,31866,1296,652470993,652470993,1,-0.8559113144874573,0.972892701625824,0.02261831797659397,,88419
100,2,31867,1228,652470995,652470995,-13,-0.7901800274848938,0.898493766784668,-0.2762399017810822,,88421
100,3,31868,1.35,652470997,652470997,3,-0.8901346325874329,1.012506008148193,0.07065354287624359,,88423
100,4,31868,1.26,652471000,652471000,-11,-0.8166475296020508,0.9289162158966064,-0.240419328212738,,88426
100,5,31869,1.34,652471002,652471002,5,-0.8812118172645569,1.00270938873291,0.1167886927723885,,88428
100,6,31870,1266,652471004,652471004,-9,-0.8252749443054199,0.9393907785415649,-0.1980460286140442,,88430
100,7,31871,1366,652471006,652471006,7,-0.8946644067764282,1.018733620643616,0.1664735227823257,,88432
100,8,31872,1274,652471009,652471009,-7,-0.8342429399490356,0.9502676129341125,-0.1552615463733673,,88435
94,9,31873,1406,652471011,652471011,9,-0.9159911870956421,1.043752551078796,0.2199468612670898,,88437
100,10,31873,1282,652471013,652471013,-5,-0.8423998951911926,0.9598968625068665,-0.1117336601018906,,88439
100,11,31874,1422,652471016,652471016,11,-0.9205467104911804,1.049312829971313,0.2713303864002228,,88442
100,12,31875,1282,652471018,652471018,-3,-0.8441228866577148,0.9625377058982849,-0.06709469854831696,,88444
91,13,31876,1456,652471020,652471020,13,-0.9352164268493652,1.066785454750061,0.3275287449359894,,88446
100,14,31877,1306,652471023,652471023,-1,-0.8606317639350891,0.9820536971092224,-0.02279284223914146,,88449
83,15,31878,1484,652471025,652471025,15,-0.9445642232894897,1.07820737361908,0.384087473154068,,88451
100,0,31885,1.24,652471046,652471046,-15,-0.7881572246551514,0.9018915891647339,-0.3209356069564819,,88472
100,1,31886,1.3,652471048,652471048,1,-0.855141282081604,0.9788864254951477,0.022688128054142,,88474
100,2,31887,1232,652471050,652471050,-13,-0.789602518081665,0.9041821956634521,-0.2771396934986115,,88476
100,3,31887,1342,652471053,652471053,3,-0.881517231464386,1.009434700012207,0.07023485004901886,,88479
100,4,31888,1262,652471055,652471055,-11,-0.8146911263465881,0.9332401752471924,-0.2408009469509125,,88481
100,5,31889,1344,652471057,652471057,5,-0.8803263902664185,1.008781552314758,0.1171373203396797,,88483
100,6,31890,1264,652471059,652471059,-9,-0.8206923007965088,0.9407772421836853,-0.1977331638336182,,88485
100,7,31891,1364,652471062,652471062,7,-0.8897982239723206,1.020354270935059,0.166229784488678,,88488
100,8,31892,1262,652471064,652471064,-7,-0.8230942487716675,0.9441958069801331,-0.1537991166114807,,88490
98,9,31893,1.41,652471066,652471066,9,-0.9149377942085266,1.049922108650208,0.2205725908279419,,88492
100,10,31893,1286,652471069,652471069,-5,-0.8416620492935181,0.9658356904983521,-0.1120822876691818,,88495
98,11,31894,1428,652471071,652471071,11,-0.9207470417022705,1.056960821151733,0.2724752426147461,,88497
100,12,31895,1274,652471073,652471073,-3,-0.835511326789856,0.9594535231590271,-0.06667600572109222,,88499
91,13,31896,1444,652471076,652471076,13,-0.923809826374054,1.061224460601807,0.3248293101787567,,88502
100,14,31897,1306,652471078,652471078,-1,-0.8571984767913818,0.9850518703460693,-0.02279284223914146,,88504
83,15,31897,1488,652471080,652471080,15,-0.9435199499130249,1.084248423576355,0.3851227462291718,,88506
100,0,31905,1246,652471101,652471101,-15,-0.7888026833534241,0.9090145826339722,-0.3224885165691376,,88527
100,1,31906,1312,652471103,652471103,1,-0.8595811128616333,0.9909288287162781,0.02289755642414093,,88529
100,2,31907,1236,652471105,652471105,-13,-0.7889949083328247,0.9098775386810303,-0.2780395150184631,,88531
100,3,31907,1336,652471108,652471108,3,-0.8740628361701965,1.007978796958923,0.06992083787918091,,88534
100,4,31908,1248,652471110,652471110,-11,-0.8024269938468933,0.9256939291954041,-0.2381296306848526,,88536
100,5,31909,1344,652471112,652471112,5,-0.8767997026443481,1.011848330497742,0.1171373203396797,,88538
100,6,31910,1272,652471115,652471115,-9,-0.8225768208503723,0.9496086239814758,-0.1989846378564835,,88541
100,7,31911,1374,652471117,652471117,7,-0.8927283883094788,1.030957341194153,0.1674484759569168,,88543
100,8,31912,1272,652471119,652471119,-7,-0.8262893557548523,0.9545676112174988,-0.1550178080797195,,88545
98,9,31913,1402,652471122,652471122,9,-0.9060969948768616,1.047134399414063,0.2193211168050766,,88548
100,10,31913,1286,652471124,652471124,-5,-0.838285505771637,0.9687677621841431,-0.1120822876691818,,88550
100,11,31914,1.44,652471126,652471126,11,-0.92475825548172,1.069077372550964,0.2747649550437927,,88552
100,12,31915,1282,652471129,652471129,-3,-0.8373826146125793,0.9684072732925415,-0.06709469854831696,,88555
86,13,31916,1446,652471131,652471131,13,-0.9213742017745972,1.065917015075684,0.3252792358398438,,88557
100,14,31917,1294,652471133,652471133,-1,-0.8459101915359497,0.9789596199989319,-0.02258341386914253,,88559
83,15,31917,1484,652471135,652471135,15,-0.9372032880783081,1.084611773490906,0.384087473154068,,88561
100,0,31925,1232,652471156,652471156,-15,-0.7767975926399231,0.901517927646637,-0.3188650608062744,,88582
100,1,31926,1308,652471158,652471158,1,-0.8535068035125732,0.9908930659294128,0.02282774820923805,,88584
100,2,31927,1236,652471161,652471161,-13,-0.7858140468597412,0.9126260876655579,-0.2780395150184631,,88587
100,3,31928,1342,652471163,652471163,3,-0.8742713332176208,1.015716791152954,0.07023485004901886,,88589
100,4,31928,1244,652471165,652471165,-11,-0.7966293096542358,0.9255133271217346,-0.2373663932085037,,88591
100,5,31929,1336,652471168,652471168,5,-0.8680643439292908,1.008861660957336,0.1164400726556778,,88594
100,6,31930,1272,652471170,652471170,-9,-0.8192570209503174,0.9524741768836975,-0.1989846378564835,,88596
100,7,31931,1378,652471172,652471172,7,-0.8917126655578613,1.037077665328979,0.1679359525442123,,88598
100,8,31932,1266,652471175,652471175,-7,-0.8190703988075256,0.9529298543930054,-0.1542865931987762,,88601
98,9,31932,1398,652471177,652471177,9,-0.9000443816184998,1.047137260437012,0.2186953872442245,,88603
100,10,31933,1266,652471179,652471179,-5,-0.8219143152236938,0.9565762281417847,-0.1103391721844673,,88605
100,11,31934,1436,652471182,652471182,11,-0.9184624552726746,1.069320201873779,0.2740017175674438,,88608
100,12,31935,1286,652471184,652471184,-3,-0.8365992903709412,0.9743550419807434,-0.06730403751134872,,88610
86,13,31936,1446,652471186,652471186,13,-0.9176478385925293,1.069126605987549,0.3252792358398438,,88612
