reflectivity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,X,Y,Z
100,13,20479,1.69,260607311,260607311,13,-0.6904447078704834,-1.494944453239441,0.3801672756671906
9,14,20480,542,260607314,260607314,-1,-0.2273084074258804,-0.4919404685497284,-0.009459204040467739
100,15,20481,1696,260607316,260607316,15,-0.6874102354049683,-1.487010359764099,0.4389570951461792
100,1,20489,1668,260607339,260607339,1,-0.7019167542457581,-1.512841463088989,0.0291106142103672
100,3,20490,1678,260607344,260607344,3,-0.7055298686027527,-1.519933938980103,0.08781973272562027
100,5,20492,1658,260607348,260607348,5,-0.6959438920021057,-1.497913479804993,0.1445042192935944
8,6,20493,756,260607350,260607350,-9,-0.3147388100624084,-0.677118182182312,-0.1182644590735435
100,7,20494,1674,260607353,260607353,7,-0.7006123661994934,-1.506585121154785,0.2040092796087265
9,8,20495,906,260607355,260607355,-7,-0.3793267607688904,-0.8153257369995117,-0.1104136258363724
100,9,20496,1688,260607357,260607357,9,-0.7035416960716248,-1.511504173278809,0.2640613913536072
100,10,20496,1.68,260607360,260607360,-5,-0.70623779296875,-1.517296552658081,-0.1464216411113739
100,11,20497,1684,260607362,260607362,11,-0.6978288888931274,-1.498546957969666,0.3213223516941071
100,12,20498,1678,260607364,260607364,-3,-0.7076513767242432,-1.51894736289978,-0.08781973272562027
100,13,20499,1702,260607367,260607367,13,-0.700598418712616,-1.503123044967651,0.3828666806221008
9,14,20500,0.51,260607369,260607369,-1,-0.2155024856328964,-0.4621465802192688,-0.008900727145373821
100,15,20500,1696,260607371,260607371,15,-0.6923375725746155,-1.48472261428833,0.4389570951461792
100,1,20509,1666,260607394,260607394,1,-0.7063453197479248,-1.508571147918701,0.02907570824027061
100,3,20510,1.68,260607399,260607399,3,-0.7116783857345581,-1.519270658493042,0.08792440593242645
100,5,20512,1662,260607403,260607403,5,-0.7028599381446838,-1.499082922935486,0.1448528468608856
7,6,20513,0.8,260607406,260607406,-9,-0.3355560600757599,-0.7153602242469788,-0.1251475661993027
100,7,20514,1662,260607408,260607408,7,-0.7008070349693298,-1.493348002433777,0.2025468498468399
9,8,20515,906,260607410,260607410,-7,-0.3821704685688019,-0.8139966726303101,-0.1104136258363724
100,9,20516,1686,260607413,260607413,9,-0.7079737186431885,-1.507251143455505,0.2637484967708588
100,10,20516,1686,260607415,260607415,-5,-0.7140710353851318,-1.520232200622559,-0.1469445824623108
100,11,20517,1676,260607417,260607417,11,-0.6997156143188477,-1.488994479179382,0.3197958767414093
100,12,20518,1.67,260607420,260607420,-3,-0.709550142288208,-1.509238123893738,-0.08740104734897614
100,13,20519,1698,260607422,260607422,13,-0.7041822075843811,-1.497141480445862,0.3819668889045715
9,14,20520,526,260607424,260607424,-1,-0.2239257991313934,-0.4758665561676025,-0.00917996559292078
100,15,20520,1708,260607426,260607426,15,-0.702451229095459,-1.492784857749939,0.4420629143714905
100,1,20529,1676,260607449,260607449,1,-0.7158782482147217,-1.51513659954071,0.02925023250281811
100,3,20531,1.66,260607454,260607454,3,-0.7087033987045288,-1.498596549034119,0.08687768876552582
100,5,20532,1666,260607459,260607459,5,-0.7097926139831543,-1.500222325325012,0.1452014744281769
6,6,20533,0.8120000000000001,260607461,260607461,-9,-0.3431218564510345,-0.7248973250389099,-0.1270247846841812
100,7,20534,1.66,260607463,260607463,7,-0.7051659226417542,-1.48909854888916,0.2023031115531921
10,8,20535,0.89,260607466,260607466,-7,-0.3782102465629578,-0.7983061075210571,-0.1084637120366096
100,9,20535,1684,260607468,260607468,9,-0.7121222615242004,-1.503109931945801,0.2634356319904327
100,10,20536,1692,260607470,260607470,-5,-0.7219333648681641,-1.523131489753723,-0.1474675238132477
100,11,20537,1.68,260607473,260607473,11,-0.7065912485122681,-1.490090847015381,0.3205591142177582
100,12,20538,1666,260607475,260607475,-3,-0.7131019234657288,-1.503143072128296,-0.08719170093536377
100,13,20539,1694,260607477,260607477,13,-0.7077327370643616,-1.491153359413147,0.3810670971870422
7,14,20540,654,260607479,260607479,-1,-0.2804808616638184,-0.5906913280487061,-0.01141387410461903
100,15,20541,1712,260607482,260607482,15,-0.7095757126808167,-1.493690133094788,0.4430982172489166
100,1,20549,1684,260607505,260607505,1,-0.7246050238609314,-1.519848585128784,0.02938985265791416
100,3,20550,1658,260607509,260607509,3,-0.7128092050552368,-1.494435548782349,0.08677301555871964
100,5,20552,1666,260607514,260607514,5,-0.7150250673294067,-1.497735500335693,0.1452014744281769
8,6,20553,756,260607516,260607516,-9,-0.3218121826648712,-0.6737851500511169,-0.1182644590735435
100,7,20554,1666,260607519,260607519,7,-0.7129271626472473,-1.492001295089722,0.2030343264341354
9,8,20555,906,260607521,260607521,-7,-0.3878438770771027,-0.8113088011741638,-0.1104136258363724
100,9,20556,1.69,260607523,260607523,9,-0.7201835513114929,-1.505836009979248,0.2643742561340332
100,10,20556,1692,260607526,260607526,-5,-0.7272456884384155,-1.520602226257324,-0.1474675238132477
100,11,20557,1688,260607528,260607528,11,-0.7151778340339661,-1.494699120521545,0.3220855891704559
100,12,20558,1664,260607530,260607530,-3,-0.7174822092056274,-1.498843312263489,-0.08708702772855759
100,13,20559,1686,260607532,260607532,13,-0.7095666527748108,-1.481643438339233,0.3792674839496613
9,14,20560,526,260607535,260607535,-1,-0.2272424846887589,-0.4742916524410248,-0.00917996559292078
100,15,20561,1704,260607537,260607537,15,-0.7114452719688416,-1.484235882759094,0.4410276412963867
100,1,20569,1674,260607560,260607560,1,-0.7255715131759644,-1.508299827575684,0.02921532839536667
100,3,20570,1.66,260607565,260607565,3,-0.7188875079154968,-1.493737936019897,0.08687768876552582
100,5,20572,1654,260607569,260607569,5,-0.7150608897209167,-1.484460473060608,0.1441555917263031
7,6,20573,792,260607572,260607572,-9,-0.3395984768867493,-0.7046890258789062,-0.123896099627018
100,7,20574,1664,260607574,260607574,7,-0.7172687649726868,-1.487715482711792,0.2027905881404877
8,8,20575,912,260607576,260607576,-7,-0.3932607471942902,-0.8153139352798462,-0.1111448407173157
100,9,20575,1672,260607579,260607579,9,-0.7174493670463562,-1.487426519393921,0.2615584135055542
100,10,20576,1676,260607581,260607581,-5,-0.7256219387054443,-1.50369930267334,-0.1460730284452438
100,11,20577,1682,260607583,260607583,11,-0.7178303003311157,-1.486889600753784,0.3209407329559326
100,12,20578,1672,260607585,260607585,-3,-0.7261843085289001,-1.503523588180542,-0.08750572055578232
100,13,20579,1686,260607588,260607588,13,-0.7147342562675476,-1.479157567024231,0.3792674839496613
100,15,20581,1696,260607592,260607592,15,-0.7132574319839478,-1.474786877632141,0.4389570951461792
100,1,20589,1664,260607615,260607615,1,-0.7264662384986877,-1.496762990951538,0.02904080413281918
100,3,20590,1672,260607620,260607620,3,-0.7293316721916199,-1.501999378204346,0.08750572055578232
100,5,20592,1.65,260607625,260607625,5,-0.7184965014457703,-1.478371500968933,0.143806979060173
7,6,20593,772,260607627,260607627,-9,-0.3334184587001801,-0.6857342123985291,-0.1207674071192741
100,7,20594,1664,260607629,260607629,7,-0.7224574685096741,-1.485202789306641,0.2027905881404877
9,8,20595,904,260607632,260607632,-7,-0.3926297426223755,-0.8067964315414429,-0.1101698875427246
100,9,20595,1682,260607634,260607634,9,-0.7269591093063354,-1.493794083595276,0.2631227672100067
100,10,20596,1676,260607636,260607636,-5,-0.7308664321899414,-1.501157164573669,-0.1460730284452438
100,11,20597,1.67,260607638,260607638,11,-0.7178578972816467,-1.473784804344177,0.318651020526886
100,12,20598,1674,260607641,260607641,-3,-0.7323030829429626,-1.502774953842163,-0.0876103937625885
100,13,20599,1694,260607643,260607643,13,-0.7233089804649353,-1.483660340309143,0.3810670971870422
9,14,20600,534,260607645,260607645,-1,-0.2340545356273651,-0.4798829257488251,-0.00931958481669426
100,15,20601,1.7,260607648,260607648,15,-0.7200953960418701,-1.475760579109192,0.439992368221283
100,1,20609,1.66,260607671,260607671,1,-0.729927659034729,-1.490626096725464,0.02897099405527115
100,3,20610,1.67,260607675,260607675,3,-0.7336915135383606,-1.497650742530823,0.08740104734897614
100,5,20612,1658,260607680,260607680,5,-0.727161169052124,-1.483010172843933,0.1445042192935944
7,6,20613,776,260607682,260607682,-9,-0.337550014257431,-0.6881131529808044,-0.1213931441307068
100,7,20614,1652,260607684,260607684,7,-0.7223899960517883,-1.47197949886322,0.2013281583786011
9,8,20615,906,260607687,260607687,-7,-0.3963184654712677,-0.8072028756141663,-0.1104136258363724
100,9,20615,1686,260607689,260607689,9,-0.7339101433753967,-1.494793891906738,0.2637484967708588
100,10,20616,1682,260607691,260607691,-5,-0.738737165927887,-1.503961801528931,-0.1465959548950195
100,11,20617,1672,260607694,260607694,11,-0.7238638401031494,-1.473031997680664,0.3190326392650604
100,12,20618,1662,260607696,260607696,-3,-0.7322572469711304,-1.489455461502075,-0.086982361972332
100,13,20619,1694,260607698,260607698,13,-0.7284834980964661,-1.481126427650452,0.3810670971870422
9,14,20620,518,260607701,260607701,-1,-0.2286652028560638,-0.4647090435028076,-0.009040346369147301
100,15,20620,1.7,260607703,260607703,15,-0.7249852418899536,-1.473364591598511,0.439992368221283
100,1,20629,1668,260607726,260607726,1,-0.738669216632843,-1.495240569114685,0.0291106142103672
100,3,20630,1656,260607731,260607731,3,-0.7327203750610352,-1.482546925544739,0.08666834235191345
100,5,20632,1658,260607735,260607735,5,-0.7323334217071533,-1.480462908744812,0.1445042192935944
7,6,20633,0.78,260607737,260607737,-9,-0.3417022526264191,-0.6904715299606323,-0.1220188811421394
100,7,20634,1648,260607740,260607740,7,-0.7257622480392456,-1.465890884399414,0.2008406817913055
8,8,20635,914,260607742,260607742,-7,-0.402658075094223,-0.8129299283027649,-0.1113885790109634
100,9,20635,1682,260607744,260607744,9,-0.7373699545860291,-1.488682627677917,0.2631227672100067
100,10,20636,1.68,260607747,260607747,-5,-0.7430978417396545,-1.49958872795105,-0.1464216411113739
100,11,20637,1666,260607749,260607749,11,-0.726385235786438,-1.465219378471375,0.3178877830505371
100,12,20638,1662,260607751,260607751,-3,-0.7374519109725952,-1.486890316009521,-0.086982361972332
100,13,20639,1686,260607754,260607754,13,-0.7301844954490662,-1.471591949462891,0.3792674839496613
8,14,20640,554,260607756,260607756,-1,-0.2462903708219528,-0.4961487352848053,-0.009668633341789246
100,15,20641,1.7,260607758,260607758,15,-0.7303805351257324,-1.470697402954102,0.439992368221283
100,1,20648,1.67,260607781,260607781,1,-0.7445151805877686,-1.494572758674622,0.02914551831781864
100,3,20650,1.65,260607786,260607786,3,-0.7352173924446106,-1.474617958068848,0.0863543301820755
100,5,20651,1662,260607790,260607790,5,-0.7390174269676208,-1.481592059135437,0.1448528468608856
7,6,20652,772,260607793,260607793,-9,-0.3404619693756104,-0.682264506816864,-0.1207674071192741
100,7,20653,1.65,260607795,260607795,7,-0.7315059900283813,-1.465252161026001,0.2010844200849533
9,8,20654,906,260607797,260607797,-7,-0.4018037021160126,-0.8044865727424622,-0.1104136258363724
100,9,20654,1676,260607800,260607800,9,-0.7396546006202698,-1.480927586555481,0.2621841728687286
100,10,20655,1.68,260607802,260607802,-5,-0.7480666041374207,-1.497116208076477,-0.1464216411113739
100,11,20656,1.67,260607804,260607804,11,-0.7329957485198975,-1.466314673423767,0.318651020526886
100,12,20657,1.66,260607807,260607807,-3,-0.7414852380752563,-1.482650279998779,-0.08687768876552582
100,13,20658,1682,260607809,260607809,13,-0.7333165407180786,-1.46567690372467,0.3783676624298096
8,14,20659,554,260607811,260607811,-1,-0.2479343116283417,-0.4953292906284332,-0.009668633341789246
100,15,20659,1704,260607814,260607814,15,-0.7367266416549683,-1.471850633621216,0.4410276412963867
100,1,20668,1668,260607837,260607837,1,-0.7488298416137695,-1.490177989006042,0.0291106142103672
100,3,20670,1652,260607841,260607841,3,-0.7412577271461487,-1.473826885223389,0.08645900338888168
100,5,20671,1642,260607846,260607846,5,-0.7352293729782104,-1.46120548248291,0.1431097239255905
7,6,20672,0.8,260607848,260607848,-9,-0.3552760779857635,-0.7057740092277527,-0.1251475661993027
100,7,20673,1.66,260607850,260607850,7,-0.7410805225372314,-1.471554636955261,0.2023031115531921
9,8,20674,908,260607853,260607853,-7,-0.4055026173591614,-0.8048518896102905,-0.1106573641300201
100,9,20675,1.67,260607855,260607855,9,-0.7424101829528809,-1.472914814949036,0.2612455487251282
100,10,20675,1666,260607857,260607857,-5,-0.7470105290412903,-1.482041716575623,-0.1452014744281769
100,11,20676,1674,260607860,260607860,11,-0.7398776412010193,-1.467253088951111,0.3194142580032349
100,12,20677,1666,260607862,260607862,-3,-0.7493548989295959,-1.485402584075928,-0.08719170093536377
100,13,20678,1682,260607864,260607864,13,-0.7384282350540161,-1.46310818195343,0.3783676624298096
8,14,20679,554,260607867,260607867,-1,-0.2496618181467056,-0.4944608211517334,-0.009668633341789246
100,15,20680,1692,260607869,260607869,15,-0.7368901371955872,-1.458794474601746,0.4379218220710754
100,1,20688,1652,260607892,260607892,1,-0.7467941045761108,-1.473285913467407,0.02883137576282024
100,3,20690,1658,260607896,260607896,3,-0.7491087317466736,-1.476573944091797,0.08677301555871964
100,5,20691,1646,260607901,260607901,5,-0.7421289086341858,-1.462183475494385,0.1434583514928818
8,6,20692,0.76,260607903,260607903,-9,-0.3398506641387939,-0.6693031191825867,-0.1188901960849762
100,7,20693,1652,260607906,260607906,7,-0.7426165342330933,-1.46187949180603,0.2013281583786011
8,8,20694,916,260607908,260607908,-7,-0.4119070470333099,-0.8105102181434631,-0.1116323173046112
100,9,20694,1678,260607910,260607910,9,-0.7508702874183655,-1.47748875617981,0.2624970376491547
100,10,20695,1666,260607913,260607913,-5,-0.7521792650222778,-1.479425191879272,-0.1452014744281769
100,11,20696,1666,260607915,260607915,11,-0.7414344549179077,-1.457661867141724,0.3178877830505371
100,12,20697,1666,260607917,260607917,-3,-0.7545353174209595,-1.482777833938599,-0.08719170093536377
100,13,20698,1.69,260607920,260607920,13,-0.7470673322677612,-1.46746826171875,0.3801672756671906
8,14,20699,554,260607922,260607922,-1,-0.251386284828186,-0.4935863316059113,-0.009668633341789246
100,15,20699,1688,260607924,260607924,15,-0.7399701476097107,-1.452899932861328,0.4368865489959717
100,1,20708,1652,260607947,260607947,1,-0.7519322633743286,-1.470670104026794,0.02883137576282024
100,3,20710,1656,260607952,260607952,3,-0.7533485293388367,-1.472172021865845,0.08666834235191345
100,5,20711,1.65,260607956,260607956,5,-0.7490442395210266,-1.463130950927734,0.143806979060173
7,6,20712,0.78,260607959,260607959,-9,-0.3511897623538971,-0.6856946349143982,-0.1220188811421394
100,7,20713,1648,260607961,260607961,7,-0.7459044456481934,-1.455744981765747,0.2008406817913055
9,8,20714,906,260607963,260607963,-7,-0.4102060794830322,-0.800234854221344,-0.1104136258363724
100,9,20715,1676,260607966,260607966,9,-0.7553790807723999,-1.472969055175781,0.2621841728687286
100,10,20715,1664,260607968,260607968,-5,-0.7564296722412109,-1.475017666816711,-0.1450271606445312
100,11,20716,1658,260607970,260607970,11,-0.7429333925247192,-1.448077797889709,0.3163613080978394
100,12,20717,1652,260607972,260607972,-3,-0.7533225417137146,-1.467696785926819,-0.08645900338888168
100,13,20718,1.69,260607975,260607975,13,-0.7521852254867554,-1.46485161781311,0.3801672756671906
100,15,20720,1692,260607979,260607979,15,-0.7470564246177673,-1.453614592552185,0.4379218220710754
100,1,20728,1656,260608002,260608002,1,-0.7588943243026733,-1.471590995788574,0.02890118584036827
100,3,20730,1644,260608007,260608007,3,-0.7529864907264709,-1.458884596824646,0.08604031056165695
100,5,20731,1.65,260608012,260608012,5,-0.754146933555603,-1.460507392883301,0.143806979060173
7,6,20732,784,260608014,260608014,-9,-0.3553943932056427,-0.6879746317863464,-0.1226446181535721
100,7,20733,1646,260608016,260608016,7,-0.7500700354576111,-1.451368927955627,0.2005969434976578
18,8,20734,908,260608019,260608019,-7,-0.4139086008071899,-0.8005614280700684,-0.1106573641300201
100,9,20734,1684,260608021,260608021,9,-0.763888418674469,-1.477474927902222,0.2634356319904327
100,10,20735,1672,260608023,260608023,-5,-0.7652352452278137,-1.47944700717926,-0.1457244008779526
100,11,20736,1662,260608025,260608025,11,-0.7497881650924683,-1.448962926864624,0.3171245455741882
100,12,20737,1.65,260608028,260608028,-3,-0.7575229406356812,-1.463284611701965,-0.0863543301820755
100,13,20738,1.67,260608030,260608030,13,-0.7483318448066711,-1.444912672042847,0.3756682574748993
8,14,20739,554,260608032,260608032,-1,-0.2548260092735291,-0.4918192923069,-0.009668633341789246
100,15,20739,1.7,260608035,260608035,15,-0.7554275989532471,-1.457990288734436,0.439992368221283
100,1,20748,1652,260608058,260608058,1,-0.7621810436248779,-1.465384840965271,0.02883137576282024
100,3,20750,1646,260608062,260608062,3,-0.7589966058731079,-1.458018898963928,0.08614498376846313
100,5,20751,1.65,260608067,260608067,5,-0.759240448474884,-1.457866072654724,0.143806979060173
6,6,20752,0.8160000000000001,260608069,260608069,-9,-0.3723975121974945,-0.7147597074508667,-0.1276505291461945
100,7,20753,1.65,260608072,260608072,7,-0.756966769695282,-1.4522625207901,0.2010844200849533
10,8,20754,888,260608074,260608074,-7,-0.4075221419334412,-0.7815101742744446,-0.1082199737429619
100,9,20755,1666,260608076,260608076,9,-0.7610755562782288,-1.458902716636658,0.2606198191642761
100,10,20755,1676,260608078,260608078,-5,-0.7722378969192505,-1.480299711227417,-0.1460730284452438
100,11,20756,1.67,260608081,260608081,11,-0.7584748268127441,-1.453298807144165,0.318651020526886
100,12,20757,1652,260608083,260608083,-3,-0.7635505199432373,-1.462401986122131,-0.08645900338888168
100,13,20758,1674,260608085,260608085,13,-0.7551754713058472,-1.445746302604675,0.376568078994751
95,14,20759,1.65,260608088,260608088,-1,-0.7640668749809265,-1.462146520614624,-0.02879646979272366
100,15,20760,1.7,260608090,260608090,15,-0.760766327381134,-1.455211758613586,0.439992368221283
100,1,20768,1658,260608113,260608113,1,-0.7700783610343933,-1.468027949333191,0.02893608994781971
100,3,20770,1646,260608118,260608118,3,-0.7640814185142517,-1.455360651016235,0.08614498376846313
2,4,20770,0.53,260608120,260608120,-11,-0.2418398410081863,-0.4606370329856873,-0.1011287644505501
100,5,20771,1638,260608122,260608122,5,-0.7587659955024719,-1.444623589515686,0.1427611112594604
6,6,20772,0.8080000000000001,260608125,260608125,-9,-0.3712148368358612,-0.7064607739448547,-0.1263990551233292
100,7,20773,1662,260608127,260608127,7,-0.7675735354423523,-1.460153937339783,0.2025468498468399
19,8,20774,0.9,260608129,260608129,-7,-0.4157915413379669,-0.7906245589256287,-0.1096824109554291
100,9,20774,1664,260608131,260608131,9,-0.7649898529052734,-1.454622626304626,0.2603069543838501
100,10,20775,1.66,260608134,260608134,-5,-0.7699788808822632,-1.463489174842834,-0.14467853307724
100,11,20776,1.67,260608136,260608136,11,-0.7635431885719299,-1.450642347335815,0.318651020526886
100,12,20777,1662,260608138,260608138,-3,-0.7733034491539001,-1.468563914299011,-0.086982361972332
100,13,20778,1674,260608141,260608141,13,-0.7602174282073975,-1.443101525306702,0.376568078994751
70,14,20779,1642,260608143,260608143,-1,-0.7654367685317993,-1.452394366264343,-0.02865685150027275
100,15,20779,1.68,260608145,260608145,15,-0.7565808892250061,-1.435590624809265,0.4348160028457642
100,1,20788,1646,260608168,260608168,1,-0.7695873975753784,-1.454725384712219,0.02872666157782078
100,3,20790,1.65,260608173,260608173,3,-0.771026074886322,-1.456214904785156,0.0863543301820755
100,5,20791,1638,260608178,260608178,5,-0.7638040781021118,-1.44196617603302,0.1427611112594604
7,6,20792,0.8,260608180,260608180,-9,-0.3699787855148315,-0.6981788873672485,-0.1251475661993027
100,7,20793,1654,260608182,260608182,7,-0.7689465284347534,-1.450450301170349,0.2015718966722488
18,8,20794,922,260608184,260608184,-7,-0.4287799894809723,-0.8084591031074524,-0.1123635321855545
100,9,20795,1668,260608187,260608187,9,-0.7721678614616394,-1.455298900604248,0.2609326839447021
100,10,20795,1654,260608189,260608189,-5,-0.7722812294960022,-1.455512523651123,-0.1441555917263031
100,11,20796,1654,260608191,260608191,11,-0.7612383365631104,-1.434095501899719,0.3155980706214905
100,12,20797,1656,260608194,260608194,-3,-0.7756147980690002,-1.460563659667969,-0.08666834235191345
100,13,20798,1.68,260608196,260608196,13,-0.7679930329322815,-1.445601940155029,0.3779177665710449
77,14,20799,1648,260608198,260608198,-1,-0.7733173370361328,-1.455011010169983,-0.02876156568527222
100,15,20800,1.68,260608201,260608201,15,-0.7618374824523926,-1.432807922363281,0.4348160028457642
100,1,20808,1646,260608224,260608224,1,-0.7746606469154358,-1.452030181884766,0.02872666157782078
100,3,20810,1652,260608228,260608228,3,-0.7770452499389648,-1.455276489257812,0.08645900338888168
2,4,20810,502,260608231,260608231,-11,-0.2321037501096725,-0.4346916973590851,-0.09578611701726913
100,5,20811,1646,260608233,260608233,5,-0.772587776184082,-1.446320772171021,0.1434583514928818
7,6,20812,788,260608235,260608235,-9,-0.3668274283409119,-0.6864299178123474,-0.1232703551650047
100,7,20813,1638,260608237,260608237,7,-0.7665175199508667,-1.433752417564392,0.1996219903230667
21,8,20814,924,260608240,260608240,-7,-0.4325356483459473,-0.8087079524993896,-0.1126072704792023
100,9,20814,1674,260608242,260608242,9,-0.7797845005989075,-1.457955956459045,0.2618713080883026
100,10,20815,1.66,260608244,260608244,-5,-0.780177116394043,-1.458078145980835,-0.14467853307724
100,11,20816,1654,260608247,260608247,11,-0.7662396430969238,-1.431429624557495,0.3155980706214905
100,12,20817,1646,260608249,260608249,-3,-0.7759940028190613,-1.449043989181519,-0.08614498376846313
100,13,20818,1.68,260608251,260608251,13,-0.7730344533920288,-1.442912340164185,0.3779177665710449
94,14,20819,1656,260608254,260608254,-1,-0.7821701765060425,-1.459352731704712,-0.02890118584036827
100,15,20819,1684,260608256,260608256,15,-0.7684099078178406,-1.433679103851318,0.4358512759208679
100,1,20828,1648,260608279,260608279,1,-0.7806718945503235,-1.451078295707703,0.02876156568527222
100,3,20830,1638,260608284,260608284,3,-0.775492250919342,-1.440245389938354,0.085726298391819
2,4,20830,514,260608286,260608286,-11,-0.2392042279243469,-0.4442504644393921,-0.09807582199573517
100,5,20831,1.65,260608288,260608288,5,-0.7795214653015137,-1.447123289108276,0.143806979060173
6,6,20832,0.8200000000000001,260608290,260608290,-9,-0.3842150270938873,-0.7129684686660767,-0.1282762587070465
100,7,20833,1634,260608293,260608293,7,-0.7696335315704346,-1.427573323249817,0.1991345137357712
23,8,20834,912,260608295,260608295,-7,-0.429701954126358,-0.7967101335525513,-0.1111448407173157
100,9,20834,1666,260608297,260608297,9,-0.7811180949211121,-1.448270678520203,0.2606198191642761
100,10,20835,1666,260608300,260608300,-5,-0.7881003022193909,-1.460606217384338,-0.1452014744281769
100,11,20836,1.66,260608302,260608302,11,-0.7740293145179749,-1.433929085731506,0.3167429268360138
100,12,20837,1646,260608304,260608304,-3,-0.7810473442077637,-1.446326375007629,-0.08614498376846313
100,13,20838,1.66,260608307,260608307,13,-0.7688037157058716,-1.423059821128845,0.3734187483787537
94,14,20839,1652,260608309,260608309,-1,-0.7853578925132751,-1.453095197677612,-0.02883137576282024
100,15,20839,1684,260608311,260608311,15,-0.7734096646308899,-1.430988192558289,0.4358512759208679
100,1,20848,1648,260608334,260608334,1,-0.7857323288917542,-1.448344349861145,0.02876156568527222
100,3,20850,1638,260608339,260608339,3,-0.7805148959159851,-1.437529683113098,0.085726298391819
2,4,20850,602,260608341,260608341,-11,-0.2819719910621643,-0.5193278193473816,-0.1148670166730881
100,5,20851,1642,260608343,260608343,5,-0.7807641625404358,-1.437390327453613,0.1431097239255905
6,6,20852,0.8200000000000001,260608346,260608346,-9,-0.3867014348506927,-0.711622953414917,-0.1282762587070465
100,7,20853,1644,260608348,260608348,7,-0.7793525457382202,-1.433598279953003,0.20035320520401
8,8,20854,1592,260608350,260608350,-7,-0.7549437880516052,-1.388121604919434,-0.1940159946680069
100,9,20855,1662,260608353,260608353,9,-0.7845328450202942,-1.441927671432495,0.2599940896034241
100,10,20855,1664,260608355,260608355,-5,-0.7922418117523193,-1.456096172332764,-0.1450271606445312
100,11,20856,1.67,260608357,260608357,11,-0.7837228775024414,-1.439840316772461,0.318651020526886
100,12,20857,1.65,260608360,260608360,-3,-0.788001537322998,-1.447099328041077,-0.0863543301820755
100,13,20858,1.66,260608362,260608362,13,-0.7737664580345154,-1.420367479324341,0.3734187483787537
100,14,20859,1636,260608364,260608364,-1,-0.7827699184417725,-1.436298012733459,-0.02855213731527328
100,15,20859,1688,260608366,260608366,15,-0.7802489995956421,-1.431672334671021,0.4368865489959717
100,1,20868,1656,260608390,260608390,1,-0.794622004032135,-1.45261025428772,0.02890118584036827
100,3,20870,1642,260608394,260608394,3,-0.7874463200569153,-1.438300132751465,0.08593563735485077
100,5,20871,1634,260608399,260608399,5,-0.781948447227478,-1.427666425704956,0.1424124836921692
7,6,20872,0.8,260608401,260608401,-9,-0.3796908259391785,-0.692945122718811,-0.1251475661993027
100,7,20873,1646,260608403,260608403,7,-0.7853062152862549,-1.432609915733337,0.2005969434976578
12,8,20874,1604,260608406,260608406,-7,-0.765511691570282,-1.395921230316162,-0.1954784244298935
100,9,20875,1654,260608408,260608408,9,-0.7857608199119568,-1.432252883911133,0.2587426006793976
100,10,20875,1648,260608410,260608410,-5,-0.7896531224250793,-1.439347624778748,-0.1436326652765274
100,11,20876,1.67,260608413,260608413,11,-0.7887440919876099,-1.437095761299133,0.318651020526886
100,12,20877,1654,260608415,260608415,-3,-0.7949705719947815,-1.447841286659241,-0.08656366914510727
100,13,20878,1668,260608417,260608417,13,-0.7824726104736328,-1.424489974975586,0.3752183616161346
100,14,20879,1636,260608419,260608419,-1,-0.7877787947654724,-1.433556914329529,-0.02855213731527328
100,15,20880,1676,260608422,260608422,15,-0.7799069881439209,-1.418645620346069,0.4337807297706604
100,1,20888,1.64,260608445,260608445,1,-0.7919612526893616,-1.435819625854492,0.02862194739282131
100,3,20890,1.65,260608449,260608449,3,-0.7963231205940247,-1.4425368309021,0.0863543301820755
100,5,20891,1.63,260608454,260608454,5,-0.785000741481781,-1.421440005302429,0.1420638561248779
7,6,20892,776,260608456,260608456,-9,-0.3706441223621368,-0.6708670854568481,-0.1213931441307068
100,7,20893,1646,260608459,260608459,7,-0.7903021574020386,-1.42985987663269,0.2005969434976578
30,8,20894,1652,260608461,260608461,-7,-0.7934334278106689,-1.434933543205261,-0.2013281583786011
100,9,20895,1662,260608463,260608463,9,-0.7945802211761475,-1.436415433883667,0.2599940896034241
100,10,20895,1648,260608466,260608466,-5,-0.7946726083755493,-1.436582446098328,-0.1436326652765274
100,11,20896,1656,260608468,260608468,11,-0.7871014475822449,-1.422309398651123,0.3159796893596649
100,12,20897,1.65,260608470,260608470,-3,-0.7980849146842957,-1.44156289100647,-0.0863543301820755
100,13,20898,1672,260608472,260608472,13,-0.7893285751342773,-1.425159454345703,0.3761181533336639
97,14,20899,1644,260608475,260608475,-1,-0.7966547012329102,-1.437794923782349,-0.02869175560772419
100,15,20899,1676,260608477,260608477,15,-0.7846071124076843,-1.416051506996155,0.4337807297706604
100,1,20908,1636,260608500,260608500,1,-0.7950245141983032,-1.429551243782043,0.02855213731527328
100,3,20910,1652,260608505,260608505,3,-0.8023250102996826,-1.441493511199951,0.08645900338888168
100,5,20911,1636,260608509,260608509,5,-0.7928655743598938,-1.423913359642029,0.1425867974758148
7,6,20912,0.8,260608512,260608512,-9,-0.3845191895961761,-0.6902775168418884,-0.1251475661993027
100,7,20913,1634,260608514,260608514,7,-0.7894905209541321,-1.416688442230225,0.1991345137357712
44,8,20914,1664,260608516,260608516,-7,-0.8042372465133667,-1.442558288574219,-0.2027905881404877
